Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,166,11,171.0
1,2,238,14,76.0
1,3,156,86,133.0
1,4,82,103,57.0
1,5,66,87,38.0
1,6,73,168,57.0
1,7,97,179,38.0
1,8,78,218,38.0
1,9,65,284,38.0
1,10,80,259,57.0
1,11,68,358,38.0
1,12,82,377,76.0
1,13,162,369,133.0
1,14,162,266,114.0
1,15,259,278,152.0
1,16,271,362,171.0
1,17,366,365,133.0
1,18,358,352,76.0
1,19,338,371,76.0
1,20,349,181,114.0
1,21,320,262,133.0
1,22,356,260,57.0
1,23,370,91,76.0
1,24,337,106,95.0
1,25,221,138,57.0
1,26,339,10,95.0
2,27,438,86,152.0
2,28,443,201,114.0
2,29,452,286,114.0
2,30,440,360,114.0
2,31,451,361,133.0
2,32,578,277,114.0
2,33,536,292,57.0
2,34,531,189,114.0
2,35,528,197,114.0
2,36,540,19,133.0
2,37,629,106,114.0
2,38,639,71,76.0
2,39,673,178,76.0
2,40,638,261,95.0
2,41,629,295,76.0
2,42,646,375,76.0
2,43,629,350,76.0
2,44,613,355,95.0
2,45,663,260,114.0
2,46,677,268,57.0
2,47,702,288,95.0
2,48,726,283,57.0
2,49,745,256,38.0
2,50,722,177,133.0
2,51,723,96,76.0
2,52,814,6,38.0
2,53,809,77,76.0
2,54,810,209,133.0
2,55,827,191,76.0
2,56,799,173,57.0
2,57,816,167,76.0
2,58,822,263,152.0
2,59,801,257,76.0
2,60,816,286,38.0
2,61,804,290,38.0
2,62,827,363,133.0
2,63,791,357,95.0
2,64,813,384,76.0
2,65,795,408,152.0
2,66,704,369,133.0
2,67,775,131,38.0
3,68,903,14,114.0
3,69,911,94,114.0
3,70,867,167,76.0
3,71,885,266,95.0
3,72,1011,360,152.0
3,73,987,83,152.0
3,74,1087,287,114.0
3,75,1003,262,57.0
3,76,1078,174,95.0
3,77,1173,64,133.0
3,78,1172,85,114.0
3,79,1168,157,57.0
3,80,1180,188,76.0
3,81,1173,359,114.0
3,82,1171,281,57.0
3,83,1244,93,57.0
3,84,910,220,38.0
3,85,922,232,38.0
3,86,934,248,19.0
3,87,1088,77,38.0
3,88,1032,359,57.0
4,89,249,454,133.0
4,90,269,473,95.0
4,91,348,460,209.00000000000003
4,92,364,546,95.0
4,93,339,547,38.0
4,94,361,643,57.0
4,95,334,653,57.0
4,96,248,643,171.0
4,97,348,722,95.0
4,98,331,733,57.0
4,99,347,814,38.0
4,100,336,824,76.0
4,101,364,836,76.0
4,102,274,742,38.0
4,103,254,747,57.0
4,104,233,713,57.0
4,105,178,641,95.0
4,106,67,655,95.0
4,107,83,551,114.0
4,108,81,445,95.0
4,109,78,476,57.0
4,110,70,479,57.0
4,111,173,464,57.0
4,112,145,450,57.0
4,113,74,697,76.0
4,114,83,715,57.0
4,115,68,821,114.0
4,116,93,828,76.0
4,117,161,723,57.0
4,118,174,745,57.0
4,119,165,836,57.0
4,120,252,825,57.0
4,121,273,837,38.0
4,122,256,565,76.0
4,123,272,540,95.0
4,124,187,553,38.0
4,125,159,532,38.0
4,126,145,555,38.0
4,127,164,574,19.0
4,128,406,707,57.0
5,129,441,465,171.0
5,130,544,441,95.0
5,131,516,445,38.0
5,132,537,481,57.0
5,133,452,543,38.0
5,134,430,551,76.0
5,135,438,565,57.0
5,136,495,568,57.0
5,137,522,563,95.0
5,138,538,646,114.0
5,139,455,648,38.0
5,140,443,626,57.0
5,141,446,744,76.0
5,142,435,730,38.0
5,143,441,820,57.0
5,144,531,824,57.0
5,145,522,724,95.0
5,146,557,799,38.0
5,147,657,782,57.0
5,148,632,837,152.0
5,149,626,802,38.0
5,150,623,747,95.0
5,151,647,639,133.0
5,152,623,561,171.0
5,153,640,465,38.0
5,154,603,458,76.0
5,155,733,474,95.0
5,156,740,444,76.0
5,157,718,655,76.0
5,158,694,720,38.0
5,159,719,748,57.0
5,160,789,806,19.0
5,161,832,744,76.0
5,162,801,655,95.0
5,163,822,624,57.0
5,164,810,551,133.0
5,165,792,450,114.0
5,166,808,437,95.0
5,167,790,475,76.0
5,168,598,743,152.0
5,169,576,620,57.0
