0.000,-3.455
1.000,-3.455
2.000,-3.455
3.000,-3.455
4.000,-3.455
5.000,-3.455
6.000,-3.455
7.000,13.418
8.000,13.255
9.000,13.091
10.000,12.927
11.000,12.782
12.000,12.436
13.000,12.109
14.000,11.764
15.000,11.418
16.000,11.073
17.000,10.727
18.000,10.400
19.000,10.036
20.000,9.709
21.000,9.345
22.000,9.000
23.000,8.636
24.000,8.291
25.000,7.927
26.000,7.527
27.000,7.200
28.000,6.836
29.000,6.455
30.000,6.073
31.000,5.709
32.000,5.309
33.000,4.945
34.000,4.564
35.000,4.182
36.000,3.782
37.000,3.382
38.000,3.000
39.000,2.600
40.000,2.182
41.000,1.782
42.000,1.382
43.000,1.036
44.000,0.800
45.000,0.618
46.000,0.436
47.000,0.364
48.000,0.382
49.000,0.436
50.000,0.873
51.000,1.291
52.000,1.600
53.000,1.473
54.000,1.582
55.000,1.655
56.000,1.691
57.000,1.709
58.000,1.800
59.000,1.964
60.000,2.109
61.000,2.273
62.000,2.509
63.000,2.564
64.000,2.691
65.000,2.945
66.000,3.091
67.000,3.218
68.000,3.418
69.000,3.545
70.000,3.673
71.000,3.855
72.000,3.982
73.000,4.091
74.000,4.200
75.000,4.309
76.000,4.473
77.000,4.582
78.000,4.655
79.000,4.782
80.000,4.927
81.000,5.073
82.000,5.182
83.000,5.236
84.000,5.345
85.000,5.473
86.000,5.564
87.000,5.655
88.000,5.764
89.000,5.891
90.000,5.945
91.000,6.018
92.000,6.091
93.000,6.164
94.000,6.255
95.000,6.382
96.000,6.436
97.000,6.473
98.000,6.545
99.000,6.600
100.000,6.691
101.000,6.764
102.000,6.836
103.000,6.891
104.000,6.927
105.000,6.982
106.000,7.000
107.000,7.091
108.000,7.127
109.000,7.182
110.000,7.200
111.000,7.218
112.000,7.255
113.000,7.291
114.000,7.327
115.000,7.364
116.000,7.400
117.000,7.436
118.000,7.436
119.000,7.436
120.000,7.473
121.000,7.473
122.000,7.491
123.000,7.491
124.000,7.491
125.000,7.491
126.000,7.491
127.000,7.491
128.000,7.491
129.000,7.491
130.000,7.491
131.000,7.473
132.000,7.473
133.000,7.436
134.000,7.418
135.000,7.400
136.000,7.382
137.000,7.345
138.000,7.309
139.000,7.273
140.000,7.236
141.000,7.218
142.000,7.182
143.000,7.164
144.000,7.109
145.000,7.055
146.000,7.000
147.000,6.927
148.000,6.873
149.000,6.836
150.000,6.782
151.000,6.709
152.000,6.655
153.000,6.582
154.000,6.509
155.000,6.455
156.000,6.400
157.000,6.309
158.000,6.236
159.000,6.145
160.000,6.055
161.000,5.964
162.000,5.891
163.000,5.800
164.000,5.691
165.000,5.618
166.000,5.509
167.000,5.418
168.000,5.345
169.000,5.218
170.000,5.127
171.000,5.000
172.000,4.891
173.000,4.764
174.000,4.655
175.000,4.545
176.000,4.418
177.000,4.291
178.000,4.164
179.000,4.036
180.000,3.927
181.000,3.800
182.000,3.655
183.000,3.491
184.000,3.345
185.000,3.200
186.000,3.055
187.000,2.909
188.000,2.764
189.000,2.618
190.000,2.455
191.000,2.327
192.000,2.145
193.000,2.000
194.000,1.818
195.000,1.636
196.000,1.455
197.000,1.273
198.000,1.091
199.000,0.964
200.000,0.891
201.000,0.818
202.000,0.745
203.000,0.673
204.000,0.655
205.000,0.564
206.000,0.600
207.000,0.691
208.000,0.764
209.000,0.818
210.000,0.909
211.000,0.964
212.000,0.982
213.000,1.109
214.000,1.273
215.000,1.418
216.000,1.509
217.000,1.618
218.000,1.691
219.000,1.745
220.000,1.855
221.000,1.982
222.000,2.091
223.000,2.145
224.000,2.182
225.000,2.200
226.000,2.327
227.000,2.418
228.000,2.509
229.000,2.582
230.000,2.636
231.000,2.673
232.000,2.709
233.000,2.818
234.000,2.873
235.000,2.945
236.000,2.982
237.000,3.000
238.000,3.018
239.000,3.091
240.000,3.164
241.000,3.200
242.000,3.236
243.000,3.236
244.000,3.273
245.000,3.309
246.000,3.345
247.000,3.382
248.000,3.400
249.000,3.382
250.000,3.382
251.000,3.400
252.000,3.436
253.000,3.436
254.000,3.455
255.000,3.455
256.000,3.436
257.000,3.436
258.000,3.455
259.000,3.473
260.000,3.455
261.000,3.455
262.000,3.400
263.000,3.382
264.000,3.382
265.000,3.345
266.000,3.327
267.000,3.309
268.000,3.273
269.000,3.236
270.000,3.200
271.000,3.182
272.000,3.145
273.000,3.109
274.000,3.055
275.000,3.000
276.000,2.964
277.000,2.927
278.000,2.855
279.000,2.800
280.000,2.745
281.000,2.673
282.000,2.618
283.000,2.564
284.000,2.491
285.000,2.436
286.000,2.327
287.000,2.273
288.000,2.200
289.000,2.109
290.000,2.018
291.000,1.909
292.000,1.855
293.000,1.764
294.000,1.673
295.000,1.582
296.000,1.491
297.000,1.400
298.000,1.291
299.000,1.164
300.000,1.073
301.000,0.982
302.000,0.855
303.000,0.782
304.000,0.727
305.000,0.673
306.000,0.655
307.000,0.545
308.000,0.564
309.000,0.600
310.000,0.691
311.000,0.764
312.000,0.836
313.000,0.855
314.000,0.909
315.000,0.982
316.000,1.127
317.000,1.255
318.000,1.327
319.000,1.436
320.000,1.491
321.000,1.545
322.000,1.600
323.000,1.709
324.000,1.818
325.000,1.891
326.000,1.927
327.000,1.982
328.000,2.055
329.000,2.109
330.000,2.218
331.000,2.291
332.000,2.309
333.000,2.345
334.000,2.382
335.000,2.473
336.000,2.545
337.000,2.582
338.000,2.600
339.000,2.618
340.000,2.618
341.000,2.691
342.000,2.745
343.000,2.782
344.000,2.800
345.000,2.800
346.000,2.800
347.000,2.855
348.000,2.873
349.000,2.891
350.000,2.891
351.000,2.891
352.000,2.891
353.000,2.873
354.000,2.909
355.000,2.909
356.000,2.909
357.000,2.891
358.000,2.873
359.000,2.855
360.000,2.873
361.000,2.855
362.000,2.836
363.000,2.800
364.000,2.764
365.000,2.727
366.000,2.727
367.000,2.709
368.000,2.655
369.000,2.618
370.000,2.582
371.000,2.545
372.000,2.509
373.000,2.455
374.000,2.418
375.000,2.364
376.000,2.291
377.000,2.255
378.000,2.182
379.000,2.127
380.000,2.073
381.000,2.000
382.000,1.927
383.000,1.855
384.000,1.800
385.000,1.727
386.000,1.655
387.000,1.564
388.000,1.473
389.000,1.382
390.000,1.309
391.000,1.218
392.000,1.127
393.000,1.000
394.000,0.909
395.000,0.855
396.000,0.818
397.000,0.782
398.000,0.727
399.000,0.673
400.000,0.564
401.000,0.564
402.000,0.636
403.000,0.691
404.000,0.745
405.000,0.800
406.000,0.818
407.000,0.855
408.000,0.964
409.000,1.073
410.000,1.164
411.000,1.255
412.000,1.309
413.000,1.382
414.000,1.418
415.000,1.509
416.000,1.600
417.000,1.655
418.000,1.727
419.000,1.727
420.000,1.800
421.000,1.855
422.000,1.927
423.000,2.000
424.000,2.036
425.000,2.055
426.000,2.073
427.000,2.109
428.000,2.182
429.000,2.218
430.000,2.236
431.000,2.255
432.000,2.291
433.000,2.291
434.000,2.327
435.000,2.364
436.000,2.382
437.000,2.382
438.000,2.345
439.000,2.364
440.000,2.400
441.000,2.418
442.000,2.436
443.000,2.418
444.000,2.382
445.000,2.382
446.000,2.364
447.000,2.382
448.000,2.382
449.000,2.345
450.000,2.327
451.000,2.273
452.000,2.273
453.000,2.273
454.000,2.255
455.000,2.164
456.000,2.164
457.000,2.109
458.000,2.073
459.000,2.073
460.000,2.018
461.000,1.964
462.000,1.873
463.000,1.818
464.000,1.818
465.000,1.764
466.000,1.709
467.000,1.655
468.000,1.564
469.000,1.509
470.000,1.418
471.000,1.364
472.000,1.309
473.000,1.218
474.000,1.127
475.000,1.018
476.000,0.964
477.000,0.891
478.000,0.836
479.000,0.818
480.000,0.818
481.000,0.782
482.000,0.727
483.000,0.636
484.000,0.655
485.000,0.709
486.000,0.800
487.000,0.855
488.000,0.873
489.000,0.855
490.000,0.873
491.000,0.909
492.000,1.018
493.000,1.109
494.000,1.182
495.000,1.255
496.000,1.273
497.000,1.345
498.000,1.400
499.000,1.473
500.000,1.545
501.000,1.600
502.000,1.600
503.000,1.636
504.000,1.691
505.000,1.745
506.000,1.782
507.000,1.836
508.000,1.818
509.000,1.855
510.000,1.873
511.000,1.891
512.000,1.945
513.000,1.964
514.000,1.982
515.000,1.964
516.000,1.982
517.000,2.000
518.000,2.036
519.000,2.036
520.000,2.036
521.000,2.018
522.000,2.018
523.000,2.000
524.000,2.000
525.000,2.036
526.000,1.982
527.000,1.964
528.000,1.964
529.000,1.945
530.000,1.927
531.000,1.909
532.000,1.873
533.000,1.818
534.000,1.800
535.000,1.782
536.000,1.764
537.000,1.709
538.000,1.691
539.000,1.618
540.000,1.564
541.000,1.491
542.000,1.473
543.000,1.418
544.000,1.364
545.000,1.291
546.000,1.218
547.000,1.164
548.000,1.109
549.000,1.018
550.000,0.982
551.000,0.927
552.000,1.018
553.000,0.836
554.000,0.800
555.000,0.818
556.000,0.764
557.000,0.691
558.000,0.691
559.000,0.709
560.000,0.782
561.000,0.782
562.000,0.818
563.000,0.964
564.000,0.873
565.000,0.909
566.000,0.964
567.000,1.036
568.000,1.127
569.000,1.164
570.000,1.182
571.000,1.236
572.000,1.291
573.000,1.364
574.000,1.400
575.000,1.436
576.000,1.455
577.000,1.455
578.000,1.491
579.000,1.564
580.000,1.582
581.000,1.618
582.000,1.636
583.000,1.655
584.000,1.636
585.000,1.709
586.000,1.709
587.000,1.727
588.000,1.745
589.000,1.709
590.000,1.727
591.000,1.745
592.000,1.727
593.000,1.745
594.000,1.691
595.000,1.691
596.000,1.673
597.000,1.673
598.000,1.673
599.000,1.673
600.000,1.655
601.000,1.600
602.000,1.582
603.000,1.545
604.000,1.527
605.000,1.509
606.000,1.473
607.000,1.418
608.000,1.364
609.000,1.327
610.000,1.309
611.000,1.291
612.000,1.145
613.000,1.109
614.000,1.073
615.000,0.982
616.000,1.109
617.000,1.091
618.000,1.073
619.000,0.836
620.000,0.782
621.000,0.764
622.000,0.727
623.000,0.691
624.000,0.673
625.000,0.709
626.000,0.745
627.000,0.782
628.000,0.818
629.000,1.000
630.000,1.036
631.000,1.109
632.000,1.109
633.000,1.127
634.000,1.200
635.000,1.255
636.000,1.291
637.000,1.309
638.000,1.345
639.000,1.382
640.000,1.400
641.000,1.455
642.000,1.509
643.000,1.527
644.000,1.436
645.000,1.455
646.000,1.455
647.000,1.600
648.000,1.618
649.000,1.655
650.000,1.636
651.000,1.618
652.000,1.636
653.000,1.673
654.000,1.691
655.000,1.673
656.000,1.636
657.000,1.636
658.000,1.618
659.000,1.636
660.000,1.636
661.000,1.600
662.000,1.600
663.000,1.564
664.000,1.491
665.000,1.509
666.000,1.527
667.000,1.491
668.000,1.473
669.000,1.418
670.000,1.382
671.000,1.382
672.000,1.309
673.000,1.309
674.000,1.255
675.000,1.164
676.000,1.109
677.000,1.091
678.000,1.073
679.000,1.073
680.000,1.036
681.000,0.855
682.000,0.818
683.000,0.764
684.000,0.709
685.000,0.709
686.000,0.727
687.000,0.745
688.000,0.764
689.000,0.800
690.000,0.836
691.000,1.000
692.000,0.982
693.000,1.000
694.000,0.964
695.000,0.982
696.000,1.018
